dead [0]
alive [5.056320029716889 23.555396490954656 38.42156963806637]
alive [7.611717231875703 35.153757009403854 45.96719974498933]
alive [7.087507037348766 17.879826719545477 27.815924878760605]
alive [5.746771058343374 34.93721364054562 47.67013979369884]
alive [7.32962531818499]
alive [7.474457852478328 42.91622729468569]
alive [3.789505328157994 18.89353644260348]
alive [5.273524469384674 33.25651065011853]
alive [4.834771385460962 46.23618025009756]
alive [4.20203973078157 38.16750063337796]
alive [4.847448254985888 17.30122686419358]
alive [4.609166061768959 33.63997378633972 43.694035916345626]
alive [4.665012648924173 20.31513977401994 46.223039597651756]
alive [5.237951226472768 15.616532649045668 34.56458785162181]
alive [4.580364994280913 19.974381264280513 30.11874605669481 40.312822572757675]
alive [6.177159737793644 40.44933147245789]
alive [4.337465899698967 38.08072526736463 42.74718321536789]
alive [5.435648206912169 28.281067322706583 49.16533137859438]
alive [7.242315603772008 26.886596801705373 45.23579605691369]
alive [5.063283153831214 17.79681745268983]
alive [6.127401053784049 21.183387199861432 37.8700753464126]
alive [3.4057323368918397 41.5772559179793]
alive [5.190677929519155 24.449191520330565 43.73093441821337]
alive [6.036886082686206 32.710732861051056]
alive [5.948761111499234 26.570698493085075]
alive [7.069364798916879 35.739645934046905]
alive [6.383669868102566 19.608473789622877]
alive [4.2465007869396585 23.032460397575164 41.956146939137085]
alive [3.3309653541896154 6.6160027911584605 31.71256853956677]
alive [6.93873510653123 30.496891126953294 35.97765782975101]
alive [6.359704649967027 19.467319556103046]
alive [4.191042408382165 13.454069707838007 28.218450465520508 49.813795173000315]
alive [6.930367398485522 15.699569910376798 32.02228048698529]
alive [3.3162707745616182 29.525128920879627 39.86722487723541]
alive [3.9471733885745506 13.523604842111249 29.592188501356237 43.467452428209704 47.54667841069187]
alive [3.3596336261390447 11.3303308148329 31.57157220967961 41.886553487616645]
alive [7.260232437064567 21.55537666812341]
alive [5.061891779803755 21.968123077102593]
alive [5.601586777626971 42.08624000002871]
alive [3.279113586571289 34.09197100050418]
alive [7.332323159517146 21.954004317355803]
alive [6.637581039263259 42.435477196367025 47.041183884667134]
alive [5.936457267740271 18.20666288356487 35.43495313673862]
alive [7.223534656928886]
alive [7.657753355285748 27.885214024540808 40.951609669295536]
alive [5.842796950887158 15.051531426583049 25.221545518498615]
alive [6.073541328941761 14.47027864310132 35.96984355185013]
alive [4.848688274380868 45.70099681514911]
alive [7.1897671806247905 26.076331966244826]
alive [5.13216256721601 26.684230047610335]
alive [5.851902804264077 45.19351496939636]
alive [6.448786533618862 18.289041805623384 44.62597650768867]
alive [6.793822759080086 44.69862004003483]
alive [4.910086787865714 40.82669017282595]
alive [6.982310710980837 18.604355115036245 35.2190976283619 44.234047965641906]
alive [5.700698437178035 44.07649390471099]
alive [6.1147671444980425]
alive [6.95097856520513 38.021226884539566]
alive [6.467300301218837 23.864015021100233 39.14537569128356]
alive [5.007990867403752 11.568714508735209 21.09242925511206]
alive [8.196421926257187 27.324187550458344 38.37840937961952 46.89190724370303]
alive [7.953241376443713 19.726394397694456 24.78677363559526 42.27216231140439]
alive [8.768443983462396 17.64219847481843]
alive [7.215575116092597 30.217658962036836]
alive [5.948756181845658]
alive [6.493544942726549]
alive [6.719059772104269 40.736069388706994]
alive [6.509941446371809 45.24074719565314]
alive [6.188459880119655]
alive [6.530855646985554 16.627324180007363 44.531407463896095]
alive [7.06716141571639 12.960142136060263 33.76487189181635]
alive [2.299516869320129 19.46659566503151 40.24538014652976]
alive [5.813352102853472 25.83379955940984 39.43860505007806]
alive [5.895558857699725 21.12623770985849]
alive [6.348083282468815 30.962772139368955]
alive [7.261567137337989 30.61422169178673 38.77670498755666]
alive [5.604408844094086 28.71881001885316]
alive [4.103979343229088]
alive [4.898005736576827 19.643160109037655 27.624309189561213 40.87024199856219]
alive [5.424755262949338 32.704443300010134 42.35158151667482]
alive [6.141998874979431 17.763480382428767 38.27371596076028]
alive [4.20459407712214 11.550275584208775 25.11017513261509 44.88651905116325]
alive [6.88414510606208 20.342548627995736 28.80278183287314 36.86530569940819 43.31080291507429]
alive [5.53211003029362 22.26756715638789 48.14771962763973]
alive [3.458647080241733 18.717920097979547 34.52054571275495]
alive [8.691020745994184 23.2766254793942 34.00986850249583]
alive [7.4719034052399795 35.69219968065886]
alive [6.868550041265761 12.851026602941344 29.172486111326545 44.0971455827683]
alive [7.517719579216715 40.00439569356182]
alive [5.467388993601083 34.371555964226566]
alive [6.991777125217844 26.70633526760198 44.354579805575916]
alive [6.485103779843644 23.382591219584956 34.548670896382646]
alive [6.339588520780291 24.714559002983034 34.485841158449304]
alive [6.696356066053212 28.92834455056491 32.12124219383072 39.84208959362157]
alive [6.213828582964915 19.67598003930358 49.107741676386475]
alive [5.855521746829974 14.13557792448208 29.225858554122127]
alive [9.142259447525188 17.67960144310746 31.260743722539498]
alive [7.311464236935559 24.29582294054242 37.00345888965983]
alive [6.356114473179275 30.80638141078344]
alive [3.1749355737352802 13.99492358418774]
alive [6.580828884578664]
alive [4.351022073499966 28.18655481543053 42.59365386535594]
alive [8.552716140674141 27.676901408297965]
alive [2.1687300086799803 40.69057404575244]
alive [5.247724581293094 48.426420188811534]
alive [6.75748662312653]
alive [5.4884926459748336 22.803821728990897 49.459477903558515]
alive [5.561067566881953 19.236799169115756 37.7231717114938 44.55374974629701]
alive [4.822858201046124 32.57115442200413 43.341768946833824]
alive [5.471410313553972 27.04141142861814]
alive [10.149974645963491 44.635186616435114]
alive [7.479704286442629 16.2591211499584 30.18995324330408 41.045136550068925]
alive [6.777793596533503 21.453373502728567 48.02453800276685]
alive [3.714315643309395 47.07210774430739]
alive [7.512566108474801 12.743306677607396 20.949631266695132 42.98370234877973]
alive [3.8626341846842007 22.21534217310002 35.001720166687726]
alive [7.392969848607996 40.82538683985913]
alive [5.69654243596789 9.93745882224182 35.7849452625761]
alive [6.30131292703529 37.03971802002608 42.78053110372472]
alive [6.186799884194475 26.838743876243427]
alive [4.762507194931142 13.571390091057578 36.64821814172931]
alive [4.748687507872935]
alive [5.841915227152647 12.625951843441111]
alive [9.62113864447182 24.865519817956894 31.874141475922986]
alive [6.026299627793319 14.816171282775937 44.29344847859443]
alive [8.20688762705387 29.098137477221403]
alive [6.079712917469575 25.30016288945107]
alive [8.852972286129212 17.85986350242379 28.0434894492156]
alive [3.8902239915493073 22.339089467314686]
alive [1.117176807228299 14.5759877326876 40.67444609832352 49.399449021445754]
alive [5.857556799061192 32.72655367627678 44.70986104274119]
alive [7.624510228513594 27.166696164562538 39.69254824750259]
alive [6.239499645876565 30.036766854004746 37.13515605114961 46.76340495192222]
alive [6.085169282027608 22.75076133804171]
alive [6.986117218943914 14.643315335718157 20.304098063466302]
alive [6.828292498785392 19.5794536425506]
alive [6.957967227435977 16.691899054125436]
alive [5.250420349544435 29.62118047934062 44.678290882838155]
alive [5.564924459912504 37.96105115250668]
alive [7.4957991774127315 16.425450925391992 23.008595530575477]
alive [4.740015315804046 18.48073082869048 42.72988540629249]
alive [5.347278021582732 34.41391119111841]
alive [7.7204789856798515 18.895812589841956 32.51618247205774 48.98453625525494]
alive [8.431735151858575]
alive [8.224215070100264 27.091075690478974 44.111933849073836]
alive [8.395310402495443 40.90538216936892]
alive [6.620482923018096 15.925416910334215 33.64043480485285]
alive [5.559153348366094 42.01301357219495]
alive [4.788981815802029 18.729378557288133 29.040439338780402]
alive [8.241714265039473 33.68177576202766]
alive [6.510767905039939 25.456276727264356]
alive [4.929012551277366]
alive [4.684369052879722 24.131646916347304]
alive [3.8180641163997393 15.961507176092985 45.88945436898176]
alive [6.909678254565179 20.085145746798116]
alive [8.188342201588142 35.61881275040918]
alive [5.405102593407164 19.34535274587274 34.4818985544707 49.14008636143267]
alive [8.563100871407425 31.857967934667087 45.112221260593934]
alive [7.1038115512048465 22.09608047261153 48.1124737833291]
