dead [5.80206414254765]
dead [6.615996471987979]
dead [5.957430180844986]
dead [5.591896389460072]
dead [5.937817381641273 13.873409611595726]
alive [6.932836248465694 35.00152003405338 43.49171558604063]
alive [6.456741043822001 40.252872610912796 47.41312025476922]
alive [2.990804766548036 15.40667550369311 31.549608075940696]
alive [5.425994136818812 38.294781756270176 45.21703087335629]
alive [5.520505508843729 19.060744369556737 49.70435650243431]
alive [9.097170211230518 34.90875541672698 47.21308062615863]
alive [6.025639011436627 19.994196499253018 30.6904173754654]
alive [4.654371963757304 13.316052482098081 26.888080404715552 32.00127393580026 39.72899825513638]
alive [6.955490014991037 18.4837419113774]
alive [4.341043225685499 49.783489965947346]
alive [4.34259110435882]
alive [5.147978849984419 39.84432851193272]
alive [3.074940994177622 14.963759310464726 33.9533902431873]
alive [4.349473515471066 28.856046357936382]
alive [5.445088431539139 19.95423391808552 45.39649542791327]
alive [4.748999424789634 10.0600971081928 32.75414651638332]
alive [6.709611216535099 13.02573260261796 35.399362718936686]
alive [4.942467619700899 32.86427014483156 42.68796588948582 47.28077335531803]
alive [5.552494989326491 31.222352783310743 39.99235418926836]
alive [5.2609899142105085]
alive [5.213330083537805 33.250064762732855]
alive [5.439950427506066 11.986827518667276 16.887501494869753 20.744590915147167 36.67328068338299]
alive [4.554128133202915]
alive [5.618880457349017 21.281668395953663 47.926945856254946]
alive [7.268601493952309 17.57345719769015 46.048995574788556]
alive [6.3228013633385745 27.786660963320628 49.36412654462334]
alive [5.6089637635295455 35.78555908153906]
alive [6.922260221412589 25.533521266357155 27.70189482292311]
alive [9.405140528076995 16.597056562426797 34.53456703071212]
alive [6.678822221333085 27.477801854243285 35.77449629643983]
alive [5.161069497209432 43.30244641120521]
alive [6.733847150930242 25.12779726489287 35.19661126352532 45.283796085363846]
alive [1.5839416966993953 11.337174023781486 22.488750125361214 42.40810843375575]
alive [5.256631260364899 25.49916662181339]
alive [9.363104530525698 21.943724560054108 42.59831421336858]
alive [5.297586755965905 31.518021439890223]
alive [2.9646791559194803 20.243165271333158]
alive [0.2894820228070044 10.489335252157522 45.67296301284303]
alive [5.219886549254945 23.034155928271797 37.88340604179533]
alive [5.199175647166685 16.898738112334915 35.74522321178547 46.765188583275915]
alive [5.93942379669073 22.911300943683255 45.13132944473123]
alive [0.11501394693721867 24.241664497222725 41.93891134646656]
alive [5.198545615129575 33.41175770820422 43.16702754211761]
alive [4.9907202159174044 23.2507360681136]
alive [4.105269820926728 44.24386342435548]
alive [5.496376755410378 42.484955341290814]
alive [4.407813287703173 7.444109697425037 18.97714820315576 33.964560406221814]
alive [5.219603641107321 21.52766073837891]
alive [2.891202132673153 8.890549113427427 38.360188800220854]
alive [3.073260223163101 5.133710985092139 22.818011678297776 41.79184794735134]
alive [5.929879012301273 23.840268926199887 27.692998977934728 47.545313297258346]
alive [6.667564611977584 21.84803357064947 39.447371609879816]
alive [5.017665331602195 34.95510707556554]
alive [6.156817849933118 47.884473935058516]
alive [3.423713587280483 8.763472444856166 36.944668514659476 44.364447367537856]
alive [6.793480042699382 24.098626908926615]
alive [4.419967981759102 17.620623459036533 31.027907939419983 36.11953875003108 42.464490457561546]
alive [4.317773701759483 18.601046604309637 27.706711383937954 39.4102842742149]
alive [3.6059312351784683 32.16410227500579]
alive [2.7527116778149328 14.383891290072638]
alive [4.088591509501097 25.51792457187554]
alive [1.9100563386979212 23.029365541788305 38.610909733010615]
alive [5.468509784381373 43.691785860452406]
alive [5.779964178602181 44.487613015507385]
alive [5.049803031196535 19.514093987870222 25.791607759742345]
alive [8.24052907005538 35.313885332980696]
alive [9.427098691102856 27.550534480774267]
alive [6.993225171178242 21.019587449142584]
alive [7.380214524193841 32.679874171249025]
alive [5.518417224992139 16.073153592539885 44.415994769819015]
alive [7.101590159932192 49.15456293629041]
alive [3.754585858115123 33.404072924980916 40.21319982391636]
alive [7.684994473880491 23.718242331976487]
alive [7.779340042444171 42.26805206029444]
alive [6.091030634498164 23.569733449550128]
alive [5.2841910946532415 16.600254722986076]
alive [5.586663458877722 9.841125560301256 33.64545260566942 45.674982459079864]
alive [4.09823985999504 47.248440742241684]
alive [2.833751115076215 28.29274064584859]
alive [3.204535048544051 30.766117500992387]
alive [6.3695941689008135 20.428835663648535]
alive [4.109266820191136]
alive [2.7770738613608548 39.041895368497244]
alive [6.55392679351303 47.27233347950059]
alive [5.775435234799678 22.811974057704468 44.314467450863724]
alive [4.401149787874778 21.981430460958283 34.922419416926445 46.17238681529282]
alive [4.201007086483037 17.755867111605124]
alive [6.1403773301001054 45.973196020592354]
alive [6.466537918406016 41.098776580556105]
alive [5.614212512542983]
alive [7.348698646041404 18.788526013587965 37.9539349572842]
alive [3.3057311625670516 13.807882502858748]
alive [4.024186021666876 32.535805010616876]
alive [2.613034082768239 27.25491272006252 42.539525883276625]
alive [1.5123514927585913 32.61988059533949]
alive [3.764920355624496 36.972679977496284]
alive [5.741814016322907 16.681837108848136 39.09347940835335]
alive [5.092411098333941 23.51415329137143 45.72570933144302]
alive [3.8112019763494187 35.04035174515679]
alive [5.480181823809014 18.206274941032316]
alive [4.958370901030376 31.420740482624538 49.92666045701167]
alive [5.4194865717953915 14.932908057129152 39.980157639935975]
alive [5.699824240142114 20.094571644008695 33.840241915726274 48.76121841813476]
alive [4.004927285881248 34.738058877610364]
alive [3.8213027802471493 6.307341760226881 18.10698049208325 33.82153803825145]
alive [2.43702938132432 21.07062187446844]
alive [5.187734070327643 27.186201633998234 47.16380566379722]
alive [7.040911368677147 27.383866695654845 40.30493030709745 44.77613206698014]
alive [5.731343867478624 25.031393833958603 36.50085006661578]
alive [4.372388553066791 10.117485788369034 49.237629162472025]
alive [5.907821761720895 38.81480295238163]
alive [5.185942851884311 18.380606225901534]
alive [6.565429968883497 21.77311964984576 40.21270648753047]
alive [4.487758987578263]
alive [7.42055091408203]
alive [6.624122389337633 43.63075692315043]
alive [5.370830519749849 21.993550072313628 42.13536293383781]
alive [7.574049000008561 37.74844023484685]
alive [5.984269342647201 30.14354732205829 49.89718388543105]
alive [3.5342486031416986 19.536493226140937 26.956399441527502]
alive [4.439867176925996 36.78707293654749 49.338660784228374]
alive [5.319689793399475 16.924984280813895 26.883955747936156 39.757399820106016]
