dead [9.523697596030685]
dead [11.75584050066995]
alive [10.154492376754817]
alive [12.385540240653606 40.014751516585946 48.53729079290561]
alive [12.381703956573084 30.045824478036202 40.47277891913149]
alive [12.957433525015357]
alive [11.215374315057435 29.962655668293245 33.952628130256834]
alive [14.375420167284517 27.425453911940217 49.01226344621477]
alive [12.931946898267176]
alive [12.180065305460893 34.072894225034]
alive [11.583695571968038 16.393715526568467]
alive [11.388665884987262 21.125308268248567 43.75160286629514]
alive [13.592976602683658 28.30287236850302 47.012120132212544]
alive [11.826003721032098]
alive [10.370840655906587 29.245178664341598]
alive [13.281224506280028 21.882300546400373]
alive [14.624036962011848]
alive [13.046735571816248 26.429910503529047 35.68552885134277 46.944477943861244]
alive [14.403031852469306 40.95295973707562 42.19374133390249]
alive [15.955671768656819 37.712723878975495]
alive [13.334035026176165 40.806497212529585]
alive [15.066927847400265 37.10190876940481]
alive [10.953357701499753 38.50738524802309]
alive [12.866553801511545 21.74579060079776 42.340725551661954]
alive [12.54445588831303 45.74772910118159]
alive [13.322771522085112 17.33120233514294 36.09030669022575 40.92037709670473 46.62281746030005]
alive [12.994298262222305 42.7700765913657]
alive [13.760375496307711 32.069601502456045 44.87532196578133]
alive [12.254980508335374 38.85032060111826]
alive [11.505091558535698 35.98031421913972]
alive [11.077284134505792 24.04759432033921 42.14658305851409]
alive [13.536700434229559 41.31511823701415]
alive [7.7639969683871835 29.30575152280368]
alive [10.4022842401415]
alive [12.968242880618403 31.93362267408449 44.30830281566382]
alive [9.393482759934521 32.21018147973379 48.02812653319332]
alive [0 11.525228390293456 31.09518060064213]
alive [11.239991066101854 19.277011867204752 25.99344344043202 44.698628829267555]
alive [10.290243950780884 22.428640134606265]
alive [11.855549082768936 27.28300036504865]
alive [10.426828460076699 39.3544721729175]
alive [13.690630722314467 28.41605561150613 37.52054329874956]
alive [14.184514328701447 19.993535386920236 28.773151216315167 38.035653638735255]
alive [12.688617632735658 40.341176910286265]
alive [13.978674738517856 40.24628837817455]
alive [12.644659404428022 40.42805595977865]
alive [10.61381217210176 17.015431841524567 29.71716440430757 37.06727773795653]
alive [7.779144818522991 29.503269189218006]
alive [13.201637019545558 41.71201436418718]
alive [14.090600125859844 39.57098746557197]
alive [10.739217039087725 39.794596861548875]
alive [12.295395772590329 24.2410584730117 35.55178487191997]
alive [11.76629430056561 16.829667567504636 26.97058771349349 49.392068370514686]
alive [11.126840002295735 29.161026306805535]
alive [11.03349404236012 19.770454523668253 34.06535652174537]
alive [10.726597167597445 33.68780600230249]
alive [13.765896903742615 49.415762303743946]
alive [12.7597825456512 40.84216574493843]
alive [12.956476295111601 31.742951811460717 36.79305310427707]
alive [13.248680457991382 40.469493535641334]
alive [13.94712633556732 33.002276848662504]
alive [10.707413349101241 31.67963437938602]
alive [12.582893504571082 39.29000334828655]
alive [10.717361701924847 16.301911661826182 30.093908875743164 46.71041058148648]
alive [11.178130580458367 46.54057867208073]
alive [13.521570895387287 20.655910485419028 33.26910692834851 36.7852940324508]
alive [13.806194006192468 37.482978923361756]
alive [16.128476519292192]
alive [0.45492381249208963 48.751806566919434]
alive [13.174927946425136 45.481093967449844]
alive [0.7646804483495371 22.867592186359822 39.97263823363351]
alive [12.810527569957541]
alive [14.992571848966394]
alive [14.316919258301489 36.9920551015777 44.38810707580304]
alive [11.54737296055369 20.660334870835847]
alive [12.973956561209048 36.92759908469058 43.22536625331755]
alive [13.485777158926714 34.00192297505774]
alive [10.282905451159468 15.838312311515999 31.399891251181117 41.08748907390399]
alive [8.48183163317078 23.078690226710698]
alive [14.395614568975791 44.51248086924025]
alive [10.482132884704223]
alive [11.047717716218685 27.16943942408379]
alive [12.572272546507982 15.798145677389977]
alive [15.54782140503759 43.658569058255814]
alive [14.794045005765485 21.15583184000345 44.64994898647174]
alive [12.601832063936156 25.522863584123275]
alive [10.458497168432498 16.709952987596346 29.198637858000946 30.765760491908456 36.09982637328303 48.13663502593843]
